,timestamp,price,volume,count,pair,dates
105,1653487200000,29769.156878494712,3847.6722576699863,64837,btc-usd,2022-05-25 14:00:00
106,1653483600000,29626.84624657759,4094.918833369986,62280,btc-usd,2022-05-25 13:00:00
107,1653480000000,29452.95356039999,2340.3931427299904,41639,btc-usd,2022-05-25 12:00:00
108,1653476400000,29476.25288256136,3621.897311759987,46828,btc-usd,2022-05-25 11:00:00
109,1653472800000,29741.11504916472,1464.3925602999911,25208,btc-usd,2022-05-25 10:00:00
110,1653469200000,29739.99609754266,1684.1906585399831,27593,btc-usd,2022-05-25 09:00:00
111,1653465600000,29726.18845977438,2590.6149168199736,34700,btc-usd,2022-05-25 08:00:00
112,1653462000000,29747.487272498627,1390.8196171899958,25336,btc-usd,2022-05-25 07:00:00
113,1653458400000,29753.62037838059,2236.1467334399895,34555,btc-usd,2022-05-25 06:00:00
114,1653454800000,29967.75272329703,2069.206972629995,32325,btc-usd,2022-05-25 05:00:00
115,1653451200000,30094.729374666174,1886.1873405799945,31043,btc-usd,2022-05-25 04:00:00
116,1653447600000,30117.252774596855,2684.002976539981,39036,btc-usd,2022-05-25 03:00:00
117,1653444000000,29956.734303492543,4075.53234774995,55879,btc-usd,2022-05-25 02:00:00
118,1653440400000,29656.327144246417,1866.4014438599906,31464,btc-usd,2022-05-25 01:00:00
119,1653436800000,29583.750857900744,1701.222418939989,31674,btc-usd,2022-05-25 00:00:00
120,1653433200000,29689.20005645008,3420.2450202099844,44100,btc-usd,2022-05-24 23:00:00
121,1653429600000,29561.29762876865,1666.9389896300013,30697,btc-usd,2022-05-24 22:00:00
122,1653426000000,29507.224077549698,2017.6920547700006,38948,btc-usd,2022-05-24 21:00:00
123,1653422400000,29358.60480275447,1532.7112953300007,36247,btc-usd,2022-05-24 20:00:00
124,1653418800000,29308.761625443163,2870.308951279986,55086,btc-usd,2022-05-24 19:00:00
125,1653415200000,29294.217010292938,3213.841250619987,56486,btc-usd,2022-05-24 18:00:00
126,1653411600000,29239.25035603018,2706.033984939993,51596,btc-usd,2022-05-24 17:00:00
127,1653408000000,29393.67749131594,4331.088684429964,63949,btc-usd,2022-05-24 16:00:00
128,1653404400000,29246.885762074,5897.391409449975,79955,btc-usd,2022-05-24 15:00:00
129,1653400800000,28856.003757259226,8101.727440729972,110636,btc-usd,2022-05-24 14:00:00
130,1653397200000,29131.638423922253,4074.070443589985,66785,btc-usd,2022-05-24 13:00:00
131,1653393600000,29213.630127699606,1955.698239769988,34568,btc-usd,2022-05-24 12:00:00
132,1653390000000,29291.490691091683,1566.7413379999946,30744,btc-usd,2022-05-24 11:00:00
133,1653386400000,29292.431802121133,1663.1136109399993,28246,btc-usd,2022-05-24 10:00:00
134,1653382800000,29223.424146919067,1682.5544013099884,31655,btc-usd,2022-05-24 09:00:00
135,1653379200000,29260.658270906348,1681.7454121499964,30104,btc-usd,2022-05-24 08:00:00
136,1653375600000,29348.670757369986,1462.3791176699972,25486,btc-usd,2022-05-24 07:00:00
137,1653372000000,29309.692244705257,1628.6155664899907,26221,btc-usd,2022-05-24 06:00:00
138,1653368400000,29348.813173864524,1391.1107258899974,22241,btc-usd,2022-05-24 05:00:00
139,1653364800000,29325.20455976649,1437.322505339992,28720,btc-usd,2022-05-24 04:00:00
140,1653361200000,29266.30967182897,1214.6868905299934,25723,btc-usd,2022-05-24 03:00:00
141,1653357600000,29219.7304533775,1338.8039969200008,30506,btc-usd,2022-05-24 02:00:00
142,1653354000000,29135.091871886365,1371.3933835199955,31407,btc-usd,2022-05-24 01:00:00
143,1653350400000,29165.394999679378,1901.419756199995,38512,btc-usd,2022-05-24 00:00:00
144,1653346800000,29039.56304085554,3378.323535209979,55777,btc-usd,2022-05-23 23:00:00
145,1653343200000,29143.056558532066,3699.97416531999,60140,btc-usd,2022-05-23 22:00:00
146,1653339600000,29354.336226157204,2216.362698159992,40099,btc-usd,2022-05-23 21:00:00
147,1653336000000,29242.8881163016,3983.6658412399856,63771,btc-usd,2022-05-23 20:00:00
148,1653332400000,29356.90880913491,10035.52372714995,121849,btc-usd,2022-05-23 19:00:00
149,1653328800000,30010.96441067157,2914.3744168699895,51379,btc-usd,2022-05-23 18:00:00
150,1653325200000,30088.02734314961,3020.6324246399863,51189,btc-usd,2022-05-23 17:00:00
151,1653321600000,30359.098384594297,3905.7581797199773,52252,btc-usd,2022-05-23 16:00:00
152,1653318000000,30369.618539925996,3305.4071737999857,50855,btc-usd,2022-05-23 15:00:00
153,1653314400000,30146.012946293118,5199.43501182996,76544,btc-usd,2022-05-23 14:00:00
154,1653310800000,30374.745814472266,5350.446136089953,83781,btc-usd,2022-05-23 13:00:00
155,1653307200000,30440.693613424173,2706.4181804499767,43271,btc-usd,2022-05-23 12:00:00
156,1653303600000,30460.12768949697,2272.301540459983,36810,btc-usd,2022-05-23 11:00:00
157,1653300000000,30449.525086457386,1957.6155341699873,30383,btc-usd,2022-05-23 10:00:00
158,1653296400000,30350.73380437188,2068.9916115299875,32985,btc-usd,2022-05-23 09:00:00
159,1653292800000,30365.380658688115,2072.6339015599833,34033,btc-usd,2022-05-23 08:00:00
160,1653289200000,30510.154009467595,2480.900609489985,38852,btc-usd,2022-05-23 07:00:00
161,1653285600000,30444.2653391293,3411.30632245998,46208,btc-usd,2022-05-23 06:00:00
162,1653282000000,30182.64672007148,1448.7575379499976,28531,btc-usd,2022-05-23 05:00:00
163,1653278400000,30163.8551962928,1183.1390094899991,25211,btc-usd,2022-05-23 04:00:00
164,1653274800000,30122.846007308122,1429.9798641700036,27692,btc-usd,2022-05-23 03:00:00
165,1653271200000,30088.88828350653,1931.952135009995,34963,btc-usd,2022-05-23 02:00:00
166,1653267600000,30191.131535308847,2115.3434948399836,33512,btc-usd,2022-05-23 01:00:00
167,1653264000000,30274.977908021658,2009.6198711499978,43336,btc-usd,2022-05-23 00:00:00
168,1653260400000,30358.433396417287,2285.24030731,40656,btc-usd,2022-05-22 23:00:00
169,1653256800000,30257.051860340587,4190.96490060997,62682,btc-usd,2022-05-22 22:00:00
